date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:39:28	98757/98757	---M--	200	added ('OK')	image/jpeg	etag:%22e54dc49bb72251098fa8895871994867%22	https://wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-J.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/user_upload/avatar-candidate-J.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:39:29	34658/34658	---M--	200	added ('OK')	image/jpeg	etag:%226522ec1babfe240e77cf61a6b03e5dcc%22	https://wieisdemol.assets.avrotros.nl/_processed_/3/4/csm_widm24-afvaller5_01_9cc54a5868.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/3/4/csm_widm24-afvaller5_01_9cc54a5868.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:39:30	65754/65754	---M--	200	added ('OK')	image/jpeg	etag:%220a4587ee0237e3cb331da1fbbd135870%22	https://wieisdemol.assets.avrotros.nl/_processed_/b/7/csm_widm24-aflevering6_dcede3278c.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/b/7/csm_widm24-aflevering6_dcede3278c.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:39:31	37368/37368	---M--	200	added ('OK')	image/jpeg	etag:%226721a45fb2a54d975ec4f784c46e7c72%22	https://wieisdemol.assets.avrotros.nl/_processed_/c/f/csm_5.2-thumb_089494f664.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/c/f/csm_5.2-thumb_089494f664.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:39:32	29933/29933	---M--	200	added ('OK')	image/jpeg	etag:%226a421c61f28eeb72c8fadad10919f3bc%22	https://wieisdemol.assets.avrotros.nl/_processed_/8/7/csm_MolTalk-6_2d344cea7d.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/8/7/csm_MolTalk-6_2d344cea7d.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:39:33	27069/27069	---M--	200	added ('OK')	image/jpeg	etag:%2202e77e0d874199c38efee871bf293400%22	https://wieisdemol.assets.avrotros.nl/_processed_/7/d/csm_NDM-thumbnail-6-2024_fefb2925bd.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/7/d/csm_NDM-thumbnail-6-2024_fefb2925bd.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:39:34	22716/22716	---M--	200	added ('OK')	image/jpeg	etag:%223f95eb25e1fe017cd01f3aa49423f1c0%22	https://wieisdemol.assets.avrotros.nl/_processed_/e/b/csm_WIDM-podcast-2024_83ec85cdd6.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/e/b/csm_WIDM-podcast-2024_83ec85cdd6.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:39:35	40466/40466	---M--	200	added ('OK')	image/jpeg	etag:%22eb1bc8d7c486312479f91ed87b1739d9%22	https://wieisdemol.assets.avrotros.nl/_processed_/1/7/csm_widm24-opdracht1-nietsisiets-1_d2416a5668.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/1/7/csm_widm24-opdracht1-nietsisiets-1_d2416a5668.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:39:36	38318/38318	---M--	200	added ('OK')	image/jpeg	etag:%22afd2be9bf521b0c00f2574ccc26de084%22	https://wieisdemol.assets.avrotros.nl/_processed_/8/5/csm_widm24-opdracht2-bijelkaarpassen-1_2deb518a0e.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/8/5/csm_widm24-opdracht2-bijelkaarpassen-1_2deb518a0e.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:39:39	10237/10237	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c194d65db789e2edf400607452fd0978%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-browser.js?v=at-8a47dea306	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-browser8aa6.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:39	329141/329141	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Jan%202024%2014:43:07%20GMT	https://wieisdemol.avrotros.nl/typo3temp/assets/_processed_/6/8/csm_footer-app_7c43e92a84.png	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3temp/assets/_processed_/6/8/csm_footer-app_7c43e92a84.png	(from https://wieisdemol.avrotros.nl/home/)
18:39:40	68149/68149	---MCZ	200	added ('OK')	application/javascript	etag:W/%227b3b411cdbb1e51cf8330e5cbf685a81%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-piano-analytics.js?v=at-bc3f36ca71	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-piano-analytics27c4.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:40	3291/3291	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b3df6a976ac46adbe3ca1cf3b890adf9%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-toggles.js?v=at-72513bb03d	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-toggles956e.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:41	3334/3334	---MCZ	200	added ('OK')	application/javascript	etag:W/%227abc87ae6104310fea4f8e4d6749b8b5%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-lazy-defer.js?v=at-f019a9556d	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-lazy-defer2f88.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:42	3277/3277	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d442c81ae73a84ced98b07f03fb963d0%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-lazy-images.js?v=at-39d12c6bb7	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-lazy-imagesf0e2.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:43	2839/2839	---MCZ	200	added ('OK')	application/javascript	etag:W/%22897cd6189986e1eac12fa58dee10603c%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-svg4everybody.js?v=at-dccb55c27f	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-svg4everybody8dda.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:45	12641/12641	---MCZ	200	added ('OK')	application/javascript	etag:W/%227b9fc77a225ebf222ec141d74066ec41%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-photo-carousel.js?v=at-36a151b605	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-photo-carousel8a7b.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:46	8496/8496	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c15189d01c9dee70b737dbf20ca3ac7f%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-modal.js?v=at-84d3b3d2ad	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-modalbca1.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:46	3654/3654	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c762a826c0f0a632c6512f25cc5b4447%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-dmd-form.js?v=at-5bc07177ca	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-dmd-formde5d.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:47	3648/3648	---MCZ	200	added ('OK')	application/javascript	etag:W/%22dfa032af836f2c0541fb83346bcc05df%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-sharer.js?v=at-be7f00a272	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-sharerf819.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:49	5464/5464	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e2a03d01708a256e4ee2b6d915cc3556%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-offline-pwa.js?v=at-2fe0c3ea1f	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-offline-pwa3303.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:50	9878/9878	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b6516e98ccc2d719432b5119f6098edb%22	https://resources.assets.avrotros.nl/wieisdemol/scripts/footer.js?v=at-631d99d2f4	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/wieisdemol/scripts/footer4475.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:50	3750/3750	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2019%20Jul%202023%2011:31:57%20GMT	https://wieisdemol.avrotros.nl/sw.js	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/sw.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:51	0/0	---MCZ	302	error ('Found')	text/html	date:Sun,%2011%20Feb%202024%2017:39:51%20GMT	https://wieisdemol.avrotros.nl/cdn-cgi/challenge-platform/scripts/jsd/main.js	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/cdn-cgi/challenge-platform/scripts/jsd/main.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:52	7336/7336	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2011%20Feb%202024%2017:39:52%20GMT	https://wieisdemol.avrotros.nl/cdn-cgi/challenge-platform/h/b/scripts/jsd/a990e557/main.js	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/cdn-cgi/challenge-platform/h/b/scripts/jsd/a990e557/main.js	(from https://wieisdemol.avrotros.nl/home/)
18:39:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Feb%202024%2017:39:53%20GMT	http://cookies.avrotros.nl/robots.txt		(from https://wieisdemol.avrotros.nl/home/)
18:39:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Feb%202024%2017:39:54%20GMT	http://ccm.npo.nl/robots.txt		(from https://wieisdemol.avrotros.nl/home/)
18:39:55	63/63	---M--	302	error ('Found')	text/html	date:Sun,%2011%20Feb%202024%2017:39:55%20GMT	http://atconnect.npo.nl/robots.txt		(from https://wieisdemol.avrotros.nl/home/)
18:39:56	51/51	U--MCZ	200	updated ('OK')	text/plain	date:Sun,%2011%20Feb%202024%2017:39:56%20GMT	http://fonts.googleapis.com/robots.txt		(from https://wieisdemol.avrotros.nl/home/)
18:39:57	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2011%20Feb%202024%2017:39:57%20GMT	http://fonts.gstatic.com/robots.txt		(from https://wieisdemol.avrotros.nl/home/)
18:39:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Feb%202024%2017:39:58%20GMT	http://search-api.avrotros.nl/robots.txt		(from https://wieisdemol.avrotros.nl/home/)
18:39:59	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sun,%2011%20Feb%202024%2017:39:58%20GMT	http://tag.aticdn.net/robots.txt		(from https://wieisdemol.avrotros.nl/home/)
18:40:00	73/73	U-----	200	untouched ('OK')	text/plain	date:Thu,%2002%20Nov%202023%2022:48:00%20GMT	http://www.google-analytics.com/robots.txt		(from https://wieisdemol.avrotros.nl/home/)
18:40:01	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2011%20Feb%202024%2017:40:01%20GMT	http://www.googletagmanager.com/robots.txt		(from https://wieisdemol.avrotros.nl/home/)
18:40:03	946/946	U-----	200	untouched ('')	application/javascript	date:Sun,%2011%20Feb%202024%2008:06:33%20GMT	https://wieisdemol.avrotros.nl/typo3temp/assets/js/301d3defed.js?1707638793	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3temp/assets/js/301d3defeddf39.js	(from https://wieisdemol.avrotros.nl/home/)
18:40:04	15086/15086	U-----	200	untouched ('')	image/x-icon	date:Sat,%2006%20Jan%202024%2012:29:16%20GMT	https://wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/favicon.ico	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/favicon.ico	(from https://wieisdemol.avrotros.nl/home/)
18:40:04	73297/73297	U--M-Z	200	updated ('OK')	text/javascript	date:Sun,%2011%20Feb%202024%2017:40:02%20GMT	https://polyfill.io/v3/polyfill.min.js?flags=gated&features=CustomEvent%2CURL%2CNodeList.prototype.forEach%2CArray.prototype.forEach%2CElement.prototype.before%2CObject.assign%2CString.prototype.startsWith%2CObject.keys%2CArray.prototype.keys%2CMap%2Cfetch	/home/silke/websites/wieisdemol/polyfill.io/v3/polyfill.minc216.js	(from https://wieisdemol.avrotros.nl/home/)
18:40:09	112938/112938	U-----	200	untouched ('')	image/jpeg	date:Sat,%2006%20Jan%202024%2012:29:16%20GMT	https://wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/GFX/widm-default-image.jpg	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/GFX/widm-default-image.jpg	(from https://wieisdemol.avrotros.nl/home/)
18:41:27	89500/89500	U-----	200	untouched ('')	application/javascript	etag:W/%227c14a783dfeb3d238ccd3edd840d82ee%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/vendor/jquery-latest.min.js?v=at-ad886e472b	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/vendor/jquery-latest.min3aa3.js	(from https://wieisdemol.avrotros.nl/home/)
18:41:27	136513/136513	U-----	200	untouched ('OK')	text/css	etag:W/%221031b31465f02825cf8fca23444fea06%22	https://resources.assets.avrotros.nl/wieisdemol/styles/widm.css?v=at-fcf5c1d68a	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/wieisdemol/styles/widm1572.css	(from https://wieisdemol.avrotros.nl/home/)
18:41:27	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Feb%202024%2017:37:27%20GMT	http://cookies.avrotros.nl/	/home/silke/websites/wieisdemol/cookies.avrotros.nl/index.html	(from https://wieisdemol.avrotros.nl/home/)
18:41:27	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Feb%202024%2017:37:28%20GMT	http://ccm.npo.nl/	/home/silke/websites/wieisdemol/ccm.npo.nl/index.html	(from https://wieisdemol.avrotros.nl/home/)
18:41:27	0/0	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2011%20Feb%202024%2017:37:29%20GMT	http://search-api.avrotros.nl/	/home/silke/websites/wieisdemol/search-api.avrotros.nl/index.html	(from https://wieisdemol.avrotros.nl/home/)
18:41:27	73015/73015	U-----	200	untouched ('')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/vendor/lodash/4.17.21/lodash.min.js?v=at-ae854b0402	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/vendor/lodash/4.17.21/lodash.min6e1f.js	(from https://wieisdemol.avrotros.nl/home/)
18:41:27	15435/15435	U-----	200	untouched ('')	application/javascript	etag:W/%223dd75ed19598905f448a976beeb84057%22	https://resources.assets.avrotros.nl/avrotros-resources/scripts/at-core.js?v=at-2d54773cd2	/home/silke/websites/wieisdemol/resources.assets.avrotros.nl/avrotros-resources/scripts/at-coree5f5.js	(from https://wieisdemol.avrotros.nl/home/)
18:41:27	2429/2429	------	200	untouched ('')	application/javascript	etag:%22hSApWw%22	https://hub.npo-data.nl/tags/tag.min.js	/home/silke/websites/wieisdemol/hub.npo-data.nl/tags/tag.min.js	(from https://wieisdemol.avrotros.nl/home/)
18:41:27	32682/32682	------	200	untouched ('')	image/png	date:Sat,%2006%20Jan%202024%2012:29:16%20GMT	https://wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/apple-touch-icon.png	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/apple-touch-icon.png	(from https://wieisdemol.avrotros.nl/home/)
18:41:27	1402/1402	------	200	untouched ('')	image/png	date:Sat,%2006%20Jan%202024%2012:29:16%20GMT	https://wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/favicon-32x32.png	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/favicon-32x32.png	(from https://wieisdemol.avrotros.nl/home/)
18:41:27	788/788	------	200	untouched ('')	image/png	date:Sat,%2006%20Jan%202024%2012:29:16%20GMT	https://wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/favicon-16x16.png	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3conf/ext/wieisdemol_resources/Resources/Public/Favicon/favicon-16x16.png	(from https://wieisdemol.avrotros.nl/home/)
18:41:27	219515/219515	------	200	untouched ('OK')	application/x-javascript	date:Sun,%2011%20Feb%202024%2017:37:50%20GMT	https://connect.facebook.net/en_US/fbevents.js	/home/silke/websites/wieisdemol/connect.facebook.net/en_US/fbevents.js	(from https://wieisdemol.avrotros.nl/home/)
18:41:27	169534/169534	------	200	untouched ('')	image/jpeg	etag:%2275ceb3e2ff25de1cbe0c6a168f5e548d%22	https://wieisdemol.assets.avrotros.nl/_processed_/b/7/csm_widm24-aflevering6_4a1b7b2909.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/b/7/csm_widm24-aflevering6_4a1b7b2909.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-6/)
18:41:27	946/946	------	200	untouched ('')	application/javascript	date:Sun,%2011%20Feb%202024%2008:06:33%20GMT	https://wieisdemol.avrotros.nl/typo3temp/assets/js/301d3defed.js?1707639013	/home/silke/websites/wieisdemol/wieisdemol.avrotros.nl/typo3temp/assets/js/301d3defed6cdd.js	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-6/)
18:41:27	2473/2473	------	200	untouched ('')	text/javascript	etag:%22728d597aa4add91:0%22	http://adcdn.ster.nl/script/avrotros.wieisdemol.details.min.js	/home/silke/websites/wieisdemol/adcdn.ster.nl/script/avrotros.wieisdemol.details.min.js	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-6/)
18:41:27	42968/42968	------	200	untouched ('')	image/jpeg	etag:%22e6f51cf609dde8576b52b24cc82ad38a%22	https://wieisdemol.assets.avrotros.nl/_processed_/8/0/csm_widm24-aflevering4_b1a204b281.jpg	/home/silke/websites/wieisdemol/wieisdemol.assets.avrotros.nl/_processed_/8/0/csm_widm24-aflevering4_b1a204b281.jpg	(from https://wieisdemol.avrotros.nl/afleveringen/item/aflevering-6/)
